setpoint_fr,setpoint_rl,setpoint_rr,speed_fr,speed_rl,speed_rr,power
0,0,0,17147.0,17581.0,17456.0,107835
0,0,0,17147.0,17581.0,17456.0,159123
0,0,0,17147.0,17581.0,17456.0,159123
0,0,0,17147.0,17581.0,17456.0,148886
0,0,0,17147.0,17581.0,17456.0,148886
0,0,0,17147.0,17581.0,17456.0,148886
0,0,0,17147.0,17581.0,17456.0,179690
0,0,0,17147.0,17581.0,17456.0,179690
0,0,0,17147.0,17581.0,17456.0,154020
0,0,0,17147.0,17581.0,17456.0,154020
0,0,0,17147.0,17581.0,17456.0,154020
0,0,0,17147.0,17581.0,17456.0,154020
0,0,0,17394.0,17912.0,17699.0,107919
0,0,0,17394.0,17912.0,17699.0,149031
0,0,0,17394.0,17912.0,17699.0,149031
0,0,0,17394.0,17912.0,17699.0,97679
0,0,0,17394.0,17912.0,17699.0,97679
1,3,3,17394.0,17912.0,17699.0,113102
1,3,3,17394.0,17912.0,17699.0,113102
3,7,7,17394.0,17912.0,17699.0,113102
3,7,7,17394.0,17912.0,17699.0,113102
3,7,7,17394.0,17912.0,17699.0,113102
7,14,14,17357.0,17912.0,17699.0,164448
7,14,14,17357.0,17912.0,17699.0,164448
11,21,21,17482.0,17831.0,17699.0,123384
11,21,21,17482.0,17831.0,17699.0,123384
11,21,21,17437.0,17842.0,17699.0,174726
13,24,24,17437.0,17842.0,17699.0,174726
13,24,24,17437.0,17842.0,17699.0,200382
42,79,79,17466.0,17847.0,17699.0,200382
42,79,79,17466.0,17847.0,17699.0,210658
31,57,57,17466.0,17847.0,17699.0,210658
31,57,57,17466.0,17847.0,17699.0,210658
31,57,57,17650.0,17914.0,17005.428571428572,210658
32,60,60,17650.0,17914.0,17005.428571428572,210658
32,60,60,17650.0,17914.0,17005.428571428572,399984
33,62,62,17650.0,17914.0,17005.428571428572,399984
33,62,62,17650.0,17914.0,17005.428571428572,231120
33,62,62,17650.0,17914.0,17005.428571428572,231120
7,14,14,17728.0,17973.0,16311.857142857143,415449
7,14,14,17728.0,17973.0,16311.857142857143,415449
0,0,0,17728.0,17973.0,16311.857142857143,184968
0,0,0,17589.0,17973.0,15618.285714285714,184968
0,0,0,17589.0,17973.0,15618.285714285714,72030
0,0,0,17589.0,17973.0,15618.285714285714,72030
0,0,0,17547.0,17914.0,14924.714285714286,72030
0,0,0,17547.0,17914.0,14924.714285714286,72030
0,0,0,17547.0,17914.0,14924.714285714286,118289
0,0,0,17547.0,17914.0,14924.714285714286,118289
0,0,0,17547.0,17914.0,14924.714285714286,128600
0,0,0,17547.0,17914.0,14924.714285714286,128600
0,0,0,17116.0,17779.0,14231.142857142857,128600
0,0,0,17116.0,17779.0,14231.142857142857,118312
0,0,0,17116.0,17779.0,14231.142857142857,118312
0,0,0,17116.0,17779.0,14231.142857142857,108045
0,0,0,17116.0,17779.0,14231.142857142857,108045
0,0,0,17116.0,17779.0,14231.142857142857,154320
0,0,0,16904.0,17374.0,13537.571428571428,154320
0,0,0,16904.0,17374.0,13537.571428571428,154320
0,0,0,16904.0,17374.0,13537.571428571428,154320
0,0,0,16807.0,17374.0,12844.0,128600
0,0,0,16807.0,17374.0,12844.0,128600
0,0,0,16807.0,17374.0,12844.0,128625
0,0,0,15955.0,17003.0,12150.428571428572,128625
0,0,0,15955.0,17003.0,12150.428571428572,144032
0,0,0,15955.0,17003.0,12150.428571428572,144032
0,0,0,15955.0,17003.0,12150.428571428572,144032
0,0,0,15921.0,17003.0,11456.857142857143,113212
0,0,0,15921.0,17003.0,11456.857142857143,113212
0,0,0,15921.0,17003.0,11456.857142857143,108087
0,0,0,15855.0,16640.0,10763.285714285714,108087
0,0,0,15855.0,16640.0,10763.285714285714,108087
0,0,0,15526.0,16442.0,10069.714285714286,108087
0,0,0,15526.0,16442.0,10069.714285714286,138942
0,0,0,15526.0,16442.0,10069.714285714286,138942
0,0,0,15526.0,16442.0,10069.714285714286,102940
0,0,0,14893.0,15960.0,9376.142857142857,102940
0,0,0,14893.0,15960.0,9376.142857142857,128675
0,0,0,14893.0,15960.0,9376.142857142857,128675
0,0,0,14893.0,15960.0,9376.142857142857,164672
0,0,0,14893.0,15960.0,9376.142857142857,164672
0,0,0,14893.0,15960.0,9376.142857142857,108087
0,0,0,14893.0,15960.0,9376.142857142857,108087
0,0,0,14893.0,15960.0,9376.142857142857,108087
0,0,0,14893.0,15960.0,9376.142857142857,108087
0,0,0,12705.0,15111.0,8682.57142857143,108087
0,0,0,12705.0,15111.0,8682.57142857143,118404
0,0,0,12705.0,15111.0,8682.57142857143,118404
0,0,0,12705.0,15111.0,8682.57142857143,149263
0,0,0,12705.0,15111.0,8682.57142857143,149263
0,0,0,12705.0,15111.0,8682.57142857143,128675
0,0,0,12705.0,15111.0,8682.57142857143,128675
0,0,0,12705.0,15111.0,8682.57142857143,92700
0,0,0,12705.0,15111.0,8682.57142857143,92700
0,0,0,12100.0,14539.0,7989.0,138996
0,0,0,12100.0,14539.0,7989.0,138996
0,0,0,12100.0,14539.0,7989.0,138996
0,0,0,12100.0,14539.0,7989.0,138996
0,0,0,12886.0,14624.0,7989.0,138996
0,0,0,12886.0,14624.0,7989.0,144144
0,0,0,13028.0,14350.0,7989.0,144144
0,0,0,13028.0,14350.0,7989.0,118427
0,0,0,13262.0,14049.0,7989.0,118427
0,0,0,13262.0,14049.0,7989.0,82416
0,0,0,13262.0,14049.0,7989.0,82416
0,0,0,13262.0,14049.0,7989.0,113300
0,0,0,13357.0,13419.0,7989.0,113300
0,0,0,13357.0,13419.0,7989.0,149292
0,0,0,13357.0,13419.0,7989.0,149292
0,0,0,13353.0,13229.0,7989.0,149292
0,0,0,13353.0,13229.0,7989.0,149292
0,0,0,13353.0,13229.0,7989.0,149292
0,0,0,13281.0,13110.0,7989.0,123576
0,0,0,13281.0,13110.0,7989.0,123576
0,0,0,13349.0,12848.0,7989.0,92718
0,0,0,13349.0,12848.0,7989.0,92718
0,0,0,13349.0,12848.0,7989.0,118473
0,0,0,13245.0,12520.0,8475.625,118473
0,0,0,13245.0,12520.0,8475.625,154500
0,0,0,13245.0,12520.0,8475.625,154500
0,0,0,13062.0,12630.0,8962.25,87584
0,0,0,13062.0,12630.0,8962.25,87584
0,0,0,13062.0,12630.0,8962.25,87584
0,0,0,13074.0,12682.0,9448.875,87584
0,0,0,13074.0,12682.0,9448.875,87584
0,0,0,13074.0,12682.0,9448.875,87584
0,0,0,12888.0,12220.0,9935.5,103040
0,0,0,12888.0,12220.0,9935.5,103040
0,0,0,12888.0,12220.0,9935.5,103040
0,0,0,12888.0,12220.0,9935.5,144228
0,0,0,12888.0,12220.0,9935.5,144228
0,0,0,12600.0,12434.0,10422.125,144228
0,0,0,12600.0,12434.0,10422.125,144228
0,0,0,12600.0,12434.0,10422.125,97907
0,0,0,12600.0,12434.0,10422.125,97907
0,0,0,12600.0,12434.0,10422.125,97907
0,0,0,12432.0,12088.0,10908.75,97907
0,0,0,12432.0,12088.0,10908.75,87601
0,0,0,12432.0,12088.0,10908.75,87601
0,0,0,12432.0,12088.0,10908.75,97907
0,0,0,12432.0,12088.0,10908.75,97907
0,0,0,12432.0,12088.0,10908.75,92754
0,0,0,12432.0,12088.0,10908.75,92754
0,0,0,12432.0,12088.0,10908.75,92754
0,0,0,12391.0,11654.0,11395.375,77310
0,0,0,12391.0,11654.0,11395.375,77310
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,87618
0,0,0,12391.0,11654.0,11395.375,87618
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,103080
0,0,0,12391.0,11654.0,11395.375,113388
0,0,0,12391.0,11654.0,11395.375,113388
0,0,0,12391.0,11654.0,11395.375,103100
0,0,0,12391.0,11654.0,11395.375,103100
0,0,0,12391.0,11654.0,11395.375,118542
0,0,0,12391.0,11654.0,11395.375,118542
0,0,0,12391.0,11654.0,11395.375,118542
0,0,0,12137.0,11168.0,11882.0,118542
0,0,0,12137.0,11168.0,11882.0,118542
0,0,0,12137.0,11168.0,11882.0,118542
0,0,0,12137.0,11168.0,11882.0,118542
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,12137.0,11168.0,11882.0,113410
0,0,0,11930.0,11131.0,11882.0,113410
0,0,0,11930.0,11131.0,11882.0,113410
0,0,0,11930.0,11131.0,11882.0,113410
0,0,0,11930.0,11131.0,11882.0,108276
0,0,0,11930.0,11131.0,11882.0,108276
0,0,0,11930.0,11131.0,11882.0,113410
0,0,0,11974.0,10554.0,11882.0,113410
0,0,0,11974.0,10554.0,11882.0,123720
0,0,0,11974.0,10554.0,11882.0,123720
0,0,0,11974.0,10554.0,11882.0,113432
0,0,0,11974.0,10554.0,11882.0,113432
0,0,0,11974.0,10554.0,11882.0,113432
0,0,0,11832.0,11600.0,11761.0,113432
0,0,0,11832.0,11600.0,11761.0,113432
0,0,0,11832.0,11600.0,11761.0,113432
0,0,0,11832.0,11600.0,11761.0,113432
0,0,0,11832.0,11600.0,11761.0,123744
0,0,0,11832.0,11600.0,11761.0,123744
0,0,0,11832.0,11600.0,11761.0,118588
0,0,0,11606.0,11606.0,11761.0,118588
0,0,0,11606.0,11606.0,11761.0,108276
0,0,0,11606.0,11606.0,11761.0,108276
0,0,0,11606.0,11606.0,11761.0,108297
0,0,0,11606.0,11606.0,11761.0,108297
0,0,0,11528.0,11333.0,11543.0,108297
0,0,0,11528.0,11333.0,11543.0,108297
0,0,0,11528.0,11333.0,11543.0,108297
0,0,0,11528.0,11333.0,11543.0,108297
0,0,0,11528.0,11333.0,11543.0,103140
0,0,0,11528.0,11333.0,11543.0,103140
0,0,0,11528.0,11333.0,11543.0,98002
0,0,0,11528.0,11333.0,11543.0,98002
0,0,0,11528.0,11333.0,11543.0,98002
0,0,0,11528.0,11333.0,11543.0,108318
0,0,0,11528.0,11333.0,11543.0,108318
0,0,0,11528.0,11333.0,11543.0,113476
0,0,0,11528.0,11333.0,11543.0,113476
0,0,0,10923.0,9857.0,10925.5,103160
0,0,0,10923.0,9857.0,10925.5,103160
0,0,0,10923.0,9857.0,10925.5,103160
0,0,0,10923.0,9857.0,10925.5,92862
0,0,0,10923.0,9857.0,10925.5,92862
0,0,0,10923.0,9857.0,10925.5,92862
0,0,0,10923.0,9857.0,10925.5,92862
0,0,0,10923.0,9857.0,10925.5,103180
0,0,0,10923.0,9857.0,10925.5,103180
0,0,0,10923.0,9857.0,10925.5,103180
0,0,0,10923.0,9857.0,10925.5,87703
0,0,0,10923.0,9857.0,10925.5,87703
0,0,0,10923.0,9857.0,10925.5,98021
0,0,0,10923.0,9857.0,10925.5,98021
0,0,0,10923.0,9857.0,10925.5,98021
0,0,0,10530.0,9720.0,10308.0,98021
0,0,0,10530.0,9720.0,10308.0,92862
0,0,0,10530.0,9720.0,10308.0,92862
0,0,0,10530.0,9720.0,10308.0,92862
0,0,0,10530.0,9720.0,10308.0,92862
0,0,0,10530.0,9720.0,10308.0,92880
0,0,0,10530.0,9720.0,10308.0,92880
0,0,0,10530.0,9720.0,10308.0,108339
0,0,0,10530.0,9720.0,10308.0,108339
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10530.0,9720.0,10308.0,103200
0,0,0,10087.0,9493.0,9981.0,98040
0,0,0,10087.0,9493.0,9981.0,98040
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10087.0,9493.0,9981.0,103220
0,0,0,10087.0,9493.0,9981.0,103220
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10087.0,9493.0,9981.0,108360
0,0,0,10126.0,9493.0,9981.0,108360
0,0,0,9995.0,9757.0,9981.0,92898
0,0,0,9995.0,9757.0,9981.0,92898
0,0,0,9929.0,9393.0,9981.0,92898
0,0,0,9929.0,9393.0,9981.0,92898
0,0,0,9995.0,9528.0,9905.0,92898
0,0,0,9995.0,9528.0,9905.0,92898
0,0,0,9995.0,9528.0,9905.0,92898
0,0,0,9995.0,9528.0,9905.0,92898
0,0,0,9995.0,9528.0,9905.0,98078
0,0,0,9995.0,9528.0,9905.0,98078
0,0,0,9995.0,9528.0,9905.0,98078
0,0,0,9995.0,9528.0,9905.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,98078
0,0,0,9848.0,9257.0,9829.0,103240
0,0,0,9848.0,9257.0,9829.0,103240
0,0,0,9844.0,9342.0,9829.0,103240
0,0,0,9844.0,9342.0,9829.0,103240
0,0,0,9844.0,9342.0,9829.0,103240
0,0,0,9844.0,9342.0,9829.0,103240
0,0,0,9844.0,9342.0,9829.0,92934
0,0,0,9844.0,9342.0,9829.0,92934
0,0,0,9844.0,9342.0,9829.0,98078
0,0,0,9844.0,9342.0,9829.0,98078
0,0,0,9844.0,9342.0,9829.0,98078
0,0,0,9552.0,9135.0,9444.0,87771
0,0,0,9552.0,9135.0,9444.0,87771
0,0,0,9552.0,9135.0,9444.0,98097
0,0,0,9552.0,9135.0,9444.0,98097
0,0,0,9552.0,9135.0,9444.0,103260
0,0,0,9552.0,9135.0,9444.0,103260
0,0,0,9552.0,9135.0,9444.0,103260
0,0,0,9552.0,9135.0,9444.0,103260
0,0,0,9552.0,9135.0,9444.0,92934
0,0,0,9552.0,9135.0,9444.0,92934
0,0,0,9552.0,9135.0,9444.0,98097
0,0,0,9552.0,9135.0,9444.0,98097
0,0,0,9552.0,9135.0,9444.0,82624
0,0,0,9552.0,9135.0,9444.0,82624
0,0,0,9552.0,9135.0,9444.0,82624
0,0,0,9552.0,9135.0,9444.0,92952
0,0,0,9552.0,9135.0,9444.0,92952
0,0,0,9552.0,9135.0,9444.0,87788
0,0,0,9552.0,9135.0,9444.0,87788
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,108465
0,0,0,9241.0,9018.0,9203.0,108465
0,0,0,9241.0,9018.0,9203.0,98135
0,0,0,9241.0,9018.0,9203.0,98135
0,0,0,9241.0,9018.0,9203.0,98135
0,0,0,9241.0,9018.0,9203.0,98135
0,0,0,9241.0,9018.0,9203.0,98135
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,87805
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,92970
0,0,0,9241.0,9018.0,9203.0,82640
0,0,0,8583.0,8465.0,8533.0,98173
0,0,0,8583.0,8465.0,8533.0,98173
0,0,0,8583.0,8465.0,8533.0,93006
0,0,0,8583.0,8465.0,8533.0,93006
0,0,0,8583.0,8465.0,8533.0,82672
0,0,0,8583.0,8465.0,8533.0,82672
0,0,0,8583.0,8465.0,8533.0,82672
0,0,0,8583.0,8465.0,8533.0,103340
0,0,0,8583.0,8465.0,8533.0,103340
0,0,0,8583.0,8465.0,8533.0,87839
0,0,0,8583.0,8465.0,8533.0,87839
0,0,0,8583.0,8465.0,8533.0,87839
0,0,0,8583.0,8465.0,8533.0,87839
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,87856
0,0,0,8459.0,8466.0,8505.0,93024
0,0,0,8459.0,8466.0,8505.0,93024
0,0,0,8459.0,8466.0,8505.0,98192
0,0,0,8459.0,8466.0,8505.0,98192
0,0,0,8459.0,8466.0,8505.0,98192
0,0,0,8459.0,8466.0,8505.0,98192
0,0,0,8459.0,8466.0,8505.0,98192
0,0,0,8027.0,7971.0,8037.0,82736
0,0,0,8027.0,7971.0,8037.0,93078
0,0,0,8027.0,7971.0,8037.0,93078
0,0,0,8027.0,7971.0,8037.0,93078
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,93078
0,0,0,8027.0,7971.0,8037.0,93078
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,77565
0,0,0,8027.0,7971.0,8037.0,77565
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,87907
0,0,0,8027.0,7971.0,8037.0,82752
0,0,0,8027.0,7971.0,8037.0,82752
0,0,0,7224.0,7321.0,7154.0,77610
0,0,0,7224.0,7321.0,7154.0,77610
0,0,0,7224.0,7321.0,7154.0,77610
0,0,0,7224.0,7321.0,7154.0,77610
0,0,0,7224.0,7321.0,7154.0,77610
0,0,0,7224.0,7321.0,7154.0,67262
0,0,0,7224.0,7321.0,7154.0,67262
0,0,0,7224.0,7321.0,7154.0,67275
0,0,0,7224.0,7321.0,7154.0,67275
0,0,0,7224.0,7321.0,7154.0,77625
0,0,0,7224.0,7321.0,7154.0,77625
0,0,0,7224.0,7321.0,7154.0,72450
0,0,0,7224.0,7321.0,7154.0,72450
0,0,0,7224.0,7321.0,7154.0,82800
0,0,0,7224.0,7321.0,7154.0,82800
0,0,0,7224.0,7321.0,7154.0,82800
0,0,0,7088.0,6990.0,7144.0,82800
0,0,0,7088.0,6990.0,7144.0,82800
0,0,0,7088.0,6990.0,7144.0,77625
0,0,0,7088.0,6990.0,7144.0,77625
0,0,0,7088.0,6990.0,7144.0,67275
0,0,0,7088.0,6990.0,7144.0,67275
0,0,0,7088.0,6990.0,7144.0,67275
0,0,0,7088.0,6990.0,7144.0,67275
0,0,0,7088.0,6990.0,7144.0,62112
0,0,0,7088.0,6990.0,7144.0,62112
0,0,0,7088.0,6990.0,7144.0,72450
0,0,0,7088.0,6990.0,7144.0,72450
0,0,0,7088.0,6990.0,7144.0,72450
0,0,0,7088.0,6990.0,7144.0,72450
0,0,0,7088.0,6990.0,7144.0,72450
0,0,0,7088.0,6990.0,7144.0,67288
0,0,0,7088.0,6990.0,7144.0,67288
0,0,0,6391.0,6316.0,6225.0,62124
0,0,0,6391.0,6316.0,6225.0,56947
0,0,0,6391.0,6316.0,6225.0,56947
0,0,0,6391.0,6316.0,6225.0,56947
0,0,0,6391.0,6316.0,6225.0,56947
0,0,0,6391.0,6316.0,6225.0,56947
0,0,0,6391.0,6316.0,6225.0,51770
0,0,0,6391.0,6316.0,6225.0,51770
0,0,0,6391.0,6316.0,6225.0,62136
0,0,0,6391.0,6316.0,6225.0,62136
0,0,0,6391.0,6316.0,6225.0,62136
0,0,0,6391.0,6316.0,6225.0,62136
0,0,0,6391.0,6316.0,6225.0,56958
0,0,0,6323.0,6361.0,6225.0,56958
0,0,0,6323.0,6361.0,6225.0,51780
0,0,0,6323.0,6361.0,6225.0,51780
0,0,0,6323.0,6361.0,6225.0,56958
0,0,0,6323.0,6361.0,6225.0,56958
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,62136
0,0,0,6323.0,6361.0,6225.0,51780
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,41440
0,0,0,4753.0,4696.0,4769.0,41440
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,46620
0,0,0,4753.0,4696.0,4769.0,51810
0,0,0,4753.0,4696.0,4769.0,51810
0,0,0,4753.0,4696.0,4769.0,51810
0,0,0,4753.0,4696.0,4769.0,51810
0,0,0,4753.0,4696.0,4769.0,51810
0,0,0,4753.0,4696.0,4769.0,46629
0,0,0,4753.0,4696.0,4769.0,46629
0,0,0,4753.0,4696.0,4769.0,46629
0,0,0,4753.0,4696.0,4769.0,46629
0,0,0,4753.0,4696.0,4769.0,36267
0,0,0,4753.0,4696.0,4769.0,36267
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,51830
0,0,0,3153.0,3236.0,3136.0,51830
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,36281
0,0,0,3153.0,3236.0,3136.0,41464
0,0,0,3153.0,3236.0,3136.0,41464
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,46647
0,0,0,3153.0,3236.0,3136.0,31098
0,0,0,2894.0,2956.0,2887.0,31110
0,0,0,2894.0,2956.0,2887.0,31110
0,0,0,2894.0,2956.0,2887.0,31110
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,36295
0,0,0,2894.0,2956.0,2887.0,31110
0,0,0,2880.0,2881.0,2887.0,31110
0,0,0,2880.0,2881.0,2887.0,41480
0,0,0,2880.0,2881.0,2887.0,41480
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,36295
0,0,0,2858.0,2897.0,2887.0,31110
0,0,0,2320.0,2351.0,2293.0,36302
0,0,0,2320.0,2351.0,2293.0,36302
0,0,0,2320.0,2351.0,2293.0,36302
0,0,0,2320.0,2351.0,2293.0,31122
0,0,0,2320.0,2351.0,2293.0,31122
0,0,0,2320.0,2351.0,2293.0,36302
0,0,0,2320.0,2351.0,2293.0,36302
0,0,0,2320.0,2351.0,2293.0,25935
0,0,0,2320.0,2351.0,2293.0,25935
0,0,0,2320.0,2351.0,2293.0,36309
0,0,0,2320.0,2351.0,2293.0,36309
0,0,0,2320.0,2351.0,2293.0,36309
0,0,0,2196.0,2213.0,2293.0,36309
0,0,0,2196.0,2213.0,2293.0,36309
0,0,0,2196.0,2213.0,2293.0,36309
0,0,0,2196.0,2213.0,2293.0,36309
0,0,0,2196.0,2213.0,2293.0,31122
0,0,0,2196.0,2213.0,2293.0,31122
0,0,0,2196.0,2213.0,2293.0,31122
0,0,0,2196.0,2213.0,2293.0,31122
0,0,0,2196.0,2213.0,2293.0,20748
0,0,0,2196.0,2213.0,2293.0,20748
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,36309
0,0,0,1986.0,2011.0,2029.0,25935
0,0,0,1986.0,2011.0,2029.0,25935
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1986.0,2011.0,2029.0,31122
0,0,0,1912.0,1907.0,1930.0,20752
0,0,0,1912.0,1907.0,1930.0,20752
0,0,0,1912.0,1907.0,1930.0,25940
0,0,0,1912.0,1907.0,1930.0,25940
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,41504
0,0,0,1912.0,1907.0,1930.0,41504
0,0,0,1912.0,1907.0,1930.0,41504
0,0,0,1912.0,1907.0,1930.0,41504
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,20752
0,0,0,1912.0,1907.0,1930.0,20752
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,31128
0,0,0,1912.0,1907.0,1930.0,25940
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,31134
0,0,0,1575.0,1550.0,1610.0,31134
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,25945
0,0,0,1575.0,1550.0,1610.0,20756
0,0,0,1575.0,1550.0,1610.0,20756
0,0,0,1575.0,1550.0,1610.0,20756
0,0,0,1561.0,1550.0,1610.0,20756
0,0,0,1561.0,1550.0,1610.0,25945
0,0,0,1561.0,1562.0,1565.0,25945
0,0,0,1561.0,1562.0,1565.0,25945
0,0,0,1561.0,1562.0,1565.0,31134
0,0,0,1550.0,1542.0,1565.0,31134
0,0,0,1534.0,1542.0,1565.0,25950
0,0,0,1534.0,1542.0,1565.0,25950
0,0,0,1534.0,1542.0,1565.0,25950
0,0,0,1534.0,1542.0,1565.0,25950
0,0,0,1534.0,1542.0,1565.0,20760
0,0,0,1534.0,1542.0,1565.0,20760
